1654830000000,30024.00000000,30382.80000000,30024.00000000,30186.93000000,4023.86959000,1654830899999,121350414.18803910,35456,2973.25506000,89618448.86265520,0
1654830900000,30186.93000000,30269.68000000,30156.50000000,30213.88000000,532.68986000,1654831799999,16094933.61503140,9160,308.12589000,9309991.49493430,0
1654831800000,30213.89000000,30231.94000000,30161.15000000,30169.30000000,284.62984000,1654832699999,8593972.68267510,5781,112.98871000,3411080.22185720,0
1654832700000,30169.29000000,30180.53000000,30080.00000000,30114.38000000,243.42128000,1654833599999,7334738.66113520,6045,107.70684000,3244975.13555580,0
1654833600000,30114.38000000,30147.20000000,30042.13000000,30083.77000000,383.31286000,1654834499999,11537035.08335400,7583,153.44212000,4619024.71180400,0
1654834500000,30083.76000000,30122.14000000,30051.09000000,30071.91000000,186.02090000,1654835399999,5599030.05784140,4912,100.44623000,3023187.77113790,0
1654835400000,30071.91000000,30110.85000000,30062.74000000,30076.40000000,218.94610000,1654836299999,6587713.88725700,4862,136.59322000,4109894.83270360,0
1654836300000,30076.41000000,30116.58000000,30057.96000000,30093.00000000,246.65675000,1654837199999,7421665.94230730,5203,134.68838000,4052232.46433320,0
1654837200000,30093.00000000,30168.62000000,30087.94000000,30129.09000000,278.99261000,1654838099999,8406746.68802190,5665,157.92064000,4758541.65750350,0
1654838100000,30129.09000000,30163.04000000,30129.08000000,30161.97000000,155.80469000,1654838999999,4697347.26820070,4190,70.31595000,2119710.89547500,0
1654839000000,30161.97000000,30184.63000000,30159.44000000,30163.32000000,128.36625000,1654839899999,3872775.35318880,4321,69.67540000,2101916.13828680,0
1654839900000,30163.33000000,30185.00000000,30100.00000000,30104.12000000,267.58163000,1654840799999,8062171.01989980,5414,108.00630000,3254754.88256160,0
1654840800000,30104.11000000,30174.85000000,30072.45000000,30166.51000000,523.46119000,1654841699999,15765842.32762200,7499,223.60642000,6736293.79783740,0
1654841700000,30166.51000000,30226.79000000,30067.97000000,30144.96000000,820.20742000,1654842599999,24724258.17023160,11186,396.00193000,11937311.26460160,0
1654842600000,30144.96000000,30160.27000000,30092.10000000,30100.92000000,255.67866000,1654843499999,7700702.52898560,6496,119.57466000,3601264.41879780,0
1654843500000,30100.93000000,30120.00000000,30078.50000000,30095.48000000,233.25827000,1654844399999,7020986.17807520,6104,98.80384000,2974123.37192450,0
1654844400000,30095.48000000,30135.68000000,30076.02000000,30078.48000000,228.98944000,1654845299999,6895493.92337650,6587,118.27249000,3561542.37408250,0
1654845300000,30078.49000000,30108.36000000,30060.00000000,30096.28000000,304.24876000,1654846199999,9152636.30486900,6283,152.16604000,4577370.72745160,0
1654846200000,30096.28000000,30130.13000000,30083.76000000,30115.24000000,327.43837000,1654847099999,9858630.10657330,5700,136.74151000,4116868.51214140,0
1654847100000,30115.25000000,30131.90000000,30052.43000000,30052.43000000,357.76608000,1654847999999,10762661.33661210,6435,130.16183000,3916125.32213980,0
1654848000000,30052.44000000,30114.25000000,30045.30000000,30068.65000000,351.70018000,1654848899999,10578154.10243570,6748,181.48221000,5458520.74312310,0
